8789;Americas Towers Hotel
8792;Holiday Inn Express London City
8793;Gh La Cloche Dijon Mgallery Hotel
8800;Best Western Hotel Takayama
8805;DoubleTree by Hilton Hotel Edinburgh Airport
8809;Hamanako Royal Hotel
8817;ibis Styles BUDAPEST CENTER
8818;Sullivans Hotel
8828;Thala Beach Nature Reserve and Lodge
8829;Crowne Plaza Eilat
8833;Radisson Blu Scandinavia Hotel Aarhus
8835;Hotel Fleur de Lys
8839;First Hotel Marina
8840;Bernerhof Hotel
8846;Romantik Hotel Russo Palace
8849;NH Avenida Jerez
8858;Ryokan Gion Fukuzumi Hotel
8859;Fish River Sun Hotel and Country Club
8860;NH City Buenos Aires
8863;Aris Garden Hotel
8865;Austria Trend Hotel Salzburg West
8867;ABC Swiss Quality Hotel
8868;Glen Mhor Hotel
8869;Ramses Hilton Hotel
8882;Hongzhushan Hotel Mount Emei
8883;W New Orleans French Quarter
8885;Hotel Royal Nikko Taipei
8888;The Waldorf Towers Hotel
8891;Faraona Grand Hotel
8892;Hotel Royal Orchid Bangalore
8895;Radisson Decapolis Hotel Panama City
8896;Melbourne Marriott Hotel
8902;Grand Bluewave Hotel
8907;Dunhuang Hotel
8908;Elysees Union
8912;Movenpick Nabatean Castle Hotel
8913;Best Western Village Inn
8914;Crowne Plaza Haifa
8924;Embassy Suites by Hilton Caracas Hotel
8926;Novotel Sydney Central
8932;Hotel Lorette - Astotel
8936;Crowne Plaza Hotel-Niagara Falls/Falls View
8937;The Midland Hotel
8941;Regency Madurai by GRT Hotels
8948;Bradford Hotel
8949;Prinsen Hotel
8953;Quality Hotel On Olive
8955;Riverside Majestic Hotel
8957;Indaba Hotel
8965;Best Western PLUS Landmark Hotel
8966;Holiday Inn Toulouse Airport
8972;Arion Cityhotel and Appartements Vienna
8973;Grand Metropark Hotel Nanjing
8976;Gran Plaza Hotel Acapulco
8982;Holiday Inn Express Liverpool-Knowsley
NULL;GB
8983;J5 Rimal Hotel Apartments
8987;Aparthotel Mariano Cubi Barcelona
8988;Hotel Ornato - Gruppo Mini Hotel
8989;Hotel Delle Nazioni
8992;DoubleTree by Hilton Hotel Bristol North
8996;Sheraton Dallas Hotel by the Galleria
9001;Hilton Frontenac Hotel
9008;Monte Carlo Hotel
9010;Steigenberger Hotel Thueringer Hof
9026;Sapporo Prince Hotel
9040;Leonardo Hotel Dusseldorf City Center
9046;INTER-HOTEL City Håªtel
9047;Thistle Trafalgar Square - The Royal Trafalgar
9048;Imperial Riding School Renaissance Vienna Hotel
9051;Absolute Beachfront Opal Cove Resort
9053;Landmark Plaza Hotel
9061;Hotel Bristol Republique
9064;Karona Resort & Spa
9067;Hilton Prague Old Town Hotel
9070;Polo Hotel
9071;Mantra on the Park Hotel
9076;Century Park Hotel
9078;Alila Jakarta Hotel
9083;Crowne Plaza Corobici
9086;Shimoda Tokyu Hotel
9091;Mercure Perth Hotel
9093;The Royal Pacific Hotel and Towers
9096;Hotel Intercontinental MedellåÕn
9098;Holiday Inn Portsmouth
9099;Capital Hotel
9104;The Ampersand Hotel
9107;Rosedale Hotel & Suite
9108;Empire Hotel
9111;Grand Hotel Hermitage
9112;Hauteville Opera
9119;Nairobi Serena Hotel
9120;Le Pera Hotel
9122;Pullman Basel Europe Hotel
9123;AC Hotel Aitana by Marriott
9124;Shinjuku New City Hotel
9125;Hotel Nikko Fukuoka
9128;Qualys-Hotel Apolonia Mouffetard
9130;Lone Pine Hotel
9132;Prince Hotel (Marco Polo)
9137;Parc Corniche Suites Hotel
9139;Hilton Houston North Hotel
9142;Kyriad Paris Est - Bois de Vincennes
9143;Lancaster House Suites Hotel
9149;Movenpick Hotel & Casino Geneva
9150;Hotel Kummer
9153;Luxor Hotel
9160;Ibis Zurich Messe Airport Hotel
9163;Best Western Heritage Inn
9177;Thon Hotel Moldefjord
9179;Hotel La Vega
9180;Holiday Inn Calais
9184;Kichijoji Tokyu REI Hotel
9186;Hotel Bellevue Wien
9187;Hotel Meslay Republique
9188;Carlton Tower Hotel
9190;Doubletree Jersey City Hotel
9194;Holiday Inn Beijing Chang An West
9195;Renaissance Riverside Hotel Saigon
9197;Kushimoto Royal Hotel, Nanki
9199;Ibis Budapest Heroes Square Hotel
9200;Louis Tavern Hotel
9204;Hotel Delizia
9205;The Warwick Fiji Resort
9209;Minami Hokkaido Shikabe Royal Hotel
9218;Hotel Paris Prague
9222;The Royal Gems Golf Resort
9230;Mercure Glasgow City Hotel
9236;Holiday Inn Hotel & Suites Chicago - Downtown
9245;JW Marriott Phuket Resort & Spa
9248;Royal Olympic Hotel
9250;Swissåªtel Amsterdam
9252;The Sebel Quay West Brisbane
9257;Le Parker Meridien New York
9258;Sheraton Waikiki
9260;Comfort Inn at Buffalo Bill Village Resort
9261;Carlton George Hotel
9262;Golden Tulip Bahrain Hotel
9266;Imperial Palace Seoul
9267;The New Hotel Kumamoto
9271;Apex City of Edinburgh Hotel
9273;Hotel Cristina Las Palmas
9284;Kolon Hotel
9289;Abbey Hotel
9290;Best Western Felicity Hotel
9297;Aston at Poipu Kai Resort
9298;Kinugawa Onsen Hotel
9300;Al Commodore Hotel
9301;Hilton Dubai Creek
9305;Radisson Blu St. HelenS Hotel
9307;NH Collection Milano President
9313;Apex Grassmarket Hotel
9316;Bellagio Hotel
9317;Mayfair Hotel
9322;Hilton Tokyo Bay
9326;Sheraton Munich Arabellapark Hotel
9331;ANA Holiday Inn Sendai
9332;Radisson Blu Plaza Delhi Airport
9339;Concorde Hotel
9340;The Ritz-Carlton Bahrain
9343;Four Points by Sheraton Miami Beach
9345;Treasure Island Hotel and Casino
9347;Hotel Calzaiuoli
9348;Hotel de Vigny Champs Elysees Paris
9352;Riviera Hotel
9357;Novotel Manchester West Hotel
9358;Shinagawa Prince Hotel
9364;Riviera Hotel
9373;Holiday Inn Express Lille Centre
9374;The Yokohama Bay Hotel Tokyu
9377;Grand Hyatt Muscat Hotel
9382;Melia Milano Hotel
9383;NH Ravenna
9386;Hilton Dubai Jumeirah
9387;Rathbone Hotel
9388;A-One New Wing Hotel
9391;The Westin St. Francis San Francisco on Union Square
9393;InterContinental Regency Bahrain
9395;Starhotels Business Palace
9398;Miramar Resort Taba Heights
9406;Kata Palm Resort & Spa
9408;NH Pisa
9409;UNA Hotel Century
9410;Holiday Inn Edinburgh City West
9411;Avari Hotel
9415;Commodore Hotel
9418;Hotel Roma
9419;Lotte Hotel Seoul
9424;Best Western New Seoul Hotel
9425;Britannia Adelphi Hotel
9427;Royal Albion Hotel
9430;Jeddah Hilton Hotel
9433;Quality Hotel Hampstead
9440;Hamilton Hotel Itaewon
9442;Dei Cavalieri Hotel
9443;Gulf Gate Hotel
9444;Apex Haymarket Hotel
9445;A-One Bangkok Hotel
9447;Catalonia Diagonal Centro Hotel
9451;New Linden hotel
9465;Shangri-La Hotel Beijing
9479;Claris G L  Hotel
9480;Eurostars Grand Marina Gl Hotel
9481;Majestic Hotel & Spa Barcelona
9482;NH Sants Barcelona
9483;El Palace Hotel
9502;Rainbow Hotel
9526;Novotel Madrid Center
9528;Hotel Villa Real
9529;Hotel Wellington Madrid
9530;Hotel Claridge Madrid
9605;Muang Pai Resort
9665;Ta Prohm Hotel
9698;TTC Hotel Premium Dalat
9712;Club Paradise Resort
9713;El Nido Resorts Lagen Island
9714;El Nido Resorts Miniloc Island
9716;Steigenberger Hotel Frankfurt Langen
9718;Steigenberger Airport Hotel
9729;The Peninsula Hong Kong
9793;Regent Park Hotel
9794;Sunway Hotel Phnom Penh
9796;Juliana Hotel
10301;Hotel Equatorial Shanghai
10303;Holiday Inn Downtown Shanghai
10304;Hua Ting Hotel And Towers
10305;Jin Jiang Tower Hotel
10307;Pudong Shangri-La, East Shanghai
10308;Regal International East Asia Hotel
10309;Hilton Shanghai Hotel
10310;Shanghai Hotel
10312;Sofitel Shanghai Hyland Hotel
10315;Portman Ritz-Carlton Hotel
10316;Bell Tower Hotel
10317;Xian Grand Dynasty Culture Hotel
10319;Sheraton Xian Hotel
10321;Xian Hotel
10323;Alila Manggis Hotel
10325;Grand Aston Bali Beach Resort
10327;Bali Dynasty Resort
10328;Ayodya Resort
10331;Grand Balisani Suites Hotel
10332;Champlung Sari Hotel
10334;Grand Hyatt Bali
10335;Grand Mirage Resort & Thalasso Bali
10336;Griya Santrian a Beach Resort
10338;Bali Tropic Resort and Spa
10342;Wina Holiday Villa Hotel
10344;Kuta Paradiso Hotel
10347;Melia Bali
10348;Novotel Bali Benoa Hotel
10350;Nusa Dua Beach Hotel and Spa
10351;Pertiwi Resorts And Spa
10352;Puri Bagus Lovina Resort
10354;Puri Santrian Beach Resort & Spa
10357;Rama Candidasa Resort & Spa
10358;Ramada Bintang Bali Resort
10359;The Seminyak Beach Resort & Spa
10362;The Laguna a Luxury Collection Resort and Spa Nusa Dua Bali
10366;Alila Ubud Hotel
10367;Inna Grand Bali Beach Hotel
10368;The Legian Bali Hotel
10371;Holiday Resort Lombok
10372;Novotel Lombok Resort & Villas
10374;Pool Villa Club Lombok
10375;Kila Senggigi Beach Hotel Lombok
10377;Chitchareune Mouang Luang Hotel
10378;Belmond La Rå_sidence Phou Vao
10379;Villa Santi Hotel
10382;Lane Xang Hotel
10383;Lao Plaza Hotel
10385;Mercure Vientiane Hotel
10387;Settha Palace
10388;Vansana Hotel Ban Phonthan
10389;Copthorne Cameron Highlands
10390;Strawberry Park Resort
10391;The Lakehouse
10392;Impiana Hotel Ipoh
10393;Heritage Hotel Ipoh
10394;Crystal Crown Hotel
10396;Hyatt Regency Kinabalu Hotel
10397;Shangri-LaÌ¥s Rasa Ria Resort & Spa
10398;Shangri-La's Tanjung Aru Resort & Spa
10399;The Pacific Sutera
10400;Hotel Capitol Kuala Lumpur
10403;Dorsett Kuala Lumpur
10406;Grand Continental Kuala Lumpur Hotel
10408;Hotel Istana Kuala Lumpur City Center
10409;InterContinental Kuala Lumpur
10411;Ancasa Hotel & Spa Kuala Lumpur by Ancasa Hotels & Resorts
10412;JW Marriott Kuala Lumpur
10415;Hotel Soleil
10416;Renaissance Kuala Lumpur Hotel
10417;Sunway Resort Hotel & Spa
10418;Swiss-Garden Hotel Bukit Bintang Kuala Lumpur
10419;Swiss Inn Chinatown Hotel
10420;Federal Hotel
10421;Holiday Inn Kuala Lumpur Glenmarie
10422;Seri Pacific Hotel Kuala Lumpur
10424;Grand Millennium Kuala Lumpur Hotel
10425;The Ritz-Carlton, Kuala Lumpur
10426;Shangri-la Hotel
10427;Wira Hotel
10431;Grand Continental Kuantan Hotel
10432;Holiday Villa Beach Resort & Spa Cherating
10435;Hilton Kuching
10436;Berjaya Langkawi Resort
10438;Grand Continental Langkawi Hotel
10440;The Frangipani Langkawi Resort & Spa
10442;Meritus Pelangi Beach Resort & Spa
10443;Century Langkawi Beach Resort
10444;The Westin Langkawi Resort & Spa
10445;Tanjung Rhu Resort
10446;The Andaman, A Luxury Collection Resort
10447;The Datai Langkawi
10454;Pangkor Laut Resort
10457;Copthorne Orchid Hotel Penang
10459;Evergreen Laurel Hotel
10461;Hotel Equatorial Penang
10464;Rainbow Paradise Beach Resort
10465;PARKROYAL Penang Hotel
10466;Golden Sands Resort by Shangri-La Penang
10467;Hotel Jen Penang By Shangri-La
10468;Shangri-La's Rasa Sayang Resort and Spa Penang
10470;Bayview Beach Resort
10471;Berjaya Tioman Resort
10472;Amazing Bagan Resort
10474;Kumudara Hotel Pagoda View
10476;Ruby True Hotel
10477;Thazin Garden Hotel
10483;Chatrium Hotel Royal Lake Yangon
10484;Kandawgyi Palace Hotel
10485;Belmond Governor's Residence
10487;Inya Lake Hotel
10488;Savoy Hotel
10489;Sedona Hotel Yangon
10490;PARKROYAL Yangon Hotel
10491;Summit Parkview Hotel
10493;The Strand Hotel
10494;Sule Shangri-La, Yangon Hotel
10496;El Cielito Inn - Baguio
10502;Astoria Boracay Resort
10503;Henann Regency Resort And Spa
10505;The Club Ten Beach Resort Boracay
10511;Paradise Garden Resort Hotel & Convention Center
10512;Pearl Of The Pacific Hotel
10513;Patio Pacific Hotel
10514;Sea Wind Resort
10517;Cebu City Marriott Hotel
10518;Cebu Grand Hotel
10519;Summit Circle Cebu
10521;Cebu White Sands Resort and Spa
10524;Diplomat Hotel
10526;Bluewater Maribago Beach Resort
10528;Plantation Bay Resort & Spa
10529;Pulchra Resort
10530;Richmond Plaza Hotel
10531;Shangri-La's Mactan Resort and Spa Cebu
10534;Waterfront Airport Hotel and Casino Mactan
10536;Grand Regal Hotel Davao
10538;Marco Polo Davao Hotel
10539;Citadel Inn Makati
10541;Makati Shangri-La Manila Hotel
10544;MPT Suites
10547;Bayview Park Hotel
10548;Best Western Hotel La Corona
10549;Century Park Hotel
10550;City Garden Suites Hotel
10551;Dusit Thani Manila Hotel
10552;Garden Plaza Hotel
10555;Manila Pavilion Hotel & Casino
10558;Las Palmas Hotel
10559;The Legend Villas
10560;Diamond Hotel
10561;Holiday Inn Manila Galleria
10564;New Solanie Hotel
10565;New World Makati Hotel
10566;Palm Plaza Hotel
10567;Pan Pacific Manila
10568;Pearl Manila Hotel
10569;Edsa Shangri-La Manila
10570;Lotus Garden Hotel
10571;The Peninsula Manila
10572;Sofitel Philippine Plaza Manila
10576;Legend Hotel Palawan
10577;Village Hotel Albert Court by Far East Hospitality
10580;Carlton Hotel Singapore
10581;Grand Mercure Singapore Roxy
10583;Holiday Inn Singapore Atrium
10584;Conrad Centennial Singapore
10586;The Elizabeth Hotel by Far East Hospitality
10587;Peninsula Excelsior Hotel
10589;The Fullerton Hotel
10590;Furama City Centre Hotel
10591;Village Hotel Bugis by Far East Hospitality
10592;Goodwood Park Hotel
10593;Grand Copthorne Waterfront Hotel
10594;Grand Hyatt Singapore
10595;Grand Park City Hall Hotel
10596;Hilton Singapore Hotel
10597;Holiday Inn Singapore Orchard City Centre
10598;InterContinental Singapore
10600;Rendezvous Hotel Singapore by Far East Hospitality
10601;Concorde Hotel Singapore
10602;Mandarin Orchard Singapore
10603;Marina Mandarin Singapore Hotel
10604;Singapore Marriott Tang Plaza Hotel
10606;Pan Pacific Orchard Hotel Singapore
10608;Novotel Singapore Clarke Quay Hotel
10610;Orchard Hotel Singapore
10611;Orchard Parade Hotel by Far East Hospitality
10613;PARKROYAL on Beach Road Singapore
10614;Raffles Singapore
10615;Fairmont Singapore
10616;Four Points by Sheraton Singapore Riverview
10617;Royal Plaza on Scotts Hotel
10618;Shangri-la Hotel Singapore
10619;Shangri-La's Rasa Sentosa Resort & Spa
10620;Sheraton Towers Singapore Hotel
10621;Swissotel The Stamford Hotel
10623;Furama RiverFront Hotel
10625;Pan Pacific Singapore
10626;The Ritz-Carlton, Millenia Singapore
10627;York Hotel
10628;Hotel Jen Tanglin Singapore by Shangri-la
10629;Amari Don Muang Airport Bangkok Hotel
10630;AVANI Atrium Bangkok Hotel
10631;Amari Boulevard Bangkok Hotel
10632;Amari Watergate Hotel
10633;Ambassador Hotel Bangkok
10634;Arnoma Grand
10635;Asia Airport Donmuang Hotel
10636;Asia Hotel Bangkok
10637;Baiyoke Sky Hotel
10638;Baiyoke Suite Hotel
10639;Bangkok City Inn Hotel
10640;Anantara Riverside Bangkok Resort
10641;Bangkok Palace Hotel
10642;BelAire Bangkok Hotel
10643;Century Park Hotel
10644;Chaophya Park Hotel
10647;Holiday Inn Bangkok Silom
10649;Ebina House
10651;Evergreen Laurel Hotel
10652;First House Hotel
10653;Grand Mercure Bangkok Fortune
10654;Four Wings Hotel
10655;Grand China Hotel
10656;Grand Hyatt Erawan Bangkok Hotel
10662;Indra Regent Hotel
10663;Marvel Hotel Bangkok
10664;JW Marriott Hotel Bangkok
10666;InterContinental Bangkok
10669;Maxx Hotel
10670;Ramada Plaza Bangkok Menam Riverside
10671;Swissotel Le Concorde Hotel
10672;Miracle Grand Convention Hotel
10673;Pullman Bangkok Hotel G
10674;Montien Riverside Hotel
10676;Narai Hotel
10679;Novotel Bangkok Bangna Hotel
10680;Bangkok Hotel Lotus Sukhumvit Ìê Managed by Accor
10681;Novotel Bangkok On Siam Square Hotel
10682;Pathumwan Princess Hotel
10683;Pinnacle Lumpinee Park Hotel
10685;Prince Palace Hotel
10686;Mida Hotel Don Mueang Airport Bangkok
10687;Golden Tulip Sovereign Hotel Bangkok
10688;Rama Gardens Hotel
10689;Check Inn Regency Park
10690;Rembrandt Hotel
10691;Royal Benja Hotel
10692;Royal Orchid Sheraton Hotel & Towers
10693;Royal Princess Larn Luang Hotel
10694;The Royal River Hotel
10696;Shangri-La Hotel, Bangkok
10697;Sheraton Grande Sukhumvit - A Luxury Collection Hotel Bangkok
10698;Bangkok Cha-Da Hotel
10699;The Sukosol
10700;Centara Grand at Central Plaza Ladprao Bangkok
10702;Twin Towers Hotel
10703;St. James Hotel
10704;Le Siam Hotel
10705;Tai-Pan Hotel
10706;Tawana Bangkok Hotel
10707;Banyan Tree Bangkok
10708;Dusit Thani Bangkok Hotel
10709;Eastin Hotel Makkasan
10710;The Emerald Hotel - Bangkok
10711;The Landmark Hotel Bangkok
10712;Montien Hotel Bangkok
10713;Mandarin Oriental Hotel
10714;Crowne Plaza Bangkok Lumpini Park
10715;The Peninsula Bangkok
10716;Anantara Siam Bangkok Hotel
10717;The Sukhothai Bangkok
10718;Furama Silom Hotel Bangkok
10719;Hotel Windsor Suites & Convention
10720;Zenith Sukhumvit Hotel
10721;Beach Garden Hotel Hua Hin - Cha-Am
10722;Dusit Thani Hua Hin Hotel
10725;Lake View Hotel And Golf Club
10726;Long Beach Cha-Am Hotel
10731;Angkhang Nature Resort
10733;Belle Villa Resort Chiang Mai
10737;Chiang Mai Orchid Hotel
10738;Chiang Mai Plaza Hotel
10739;Chiangmai Gate Hotel
10740;Chiangmai Hill 2000 Hotel
10741;The Imperial Chiang Mai Resort & Sports Club
10743;Empress Hotel
10747;Holiday Garden Hotel
10748;The Imperial Mae Ping Hotel
10749;Lanna Palace 2004 Hotel
10750;Lotus Pang Suan Kaew Hotel
10752;Mercure Chiang Mai Hotel
10753;The Park Hotel
10754;Dusit Princess Chiang Mai Hotel
10755;Suan Bua Hotel & Resort
10756;Tarin Hotel
10757;Holiday Inn Chiangmai Hotel
10758;Anantara Golden Triangle Elephant Camp & Resort
10759;Dusit Island Resort
10760;Inn Come Hotel
10761;Wiang Indra Riverside Resort
10763;Wangcome Hotel
NULL;106
10764;Wiang Inn Hotel
10765;Imperial Golden Triangle Resort
10766;Anantara Hua Hin Resort
10769;City Beach Resort
10770;Hilton Hua Hin Resort & Spa
10771;Blue Wave Hotel Hua Hin
10773;Imperial Hua Hin Beach Resort
10774;Centara Grand Beach Resort & Villas Hua Hin
10775;Felix River Kwai Resort
10776;Pung-waan Resort
10777;Pung-waan Resort & Spa
10778;River Kwai Jungle Rafts Resort
10779;River Kwai Resotel Resort
10781;River Kwai Village Hotel
10782;Aloha Resort
10783;Amari Koh Samui
10784;Baan Samui Resort
10787;Arayaburi Boutique Resort
10788;Centara Grand Beach Resort Samui
10789;Chaba Cabana Beach Resort
10790;Chaba Samui Resort
10792;Chaweng Blue Lagoon Resort
10793;Chaweng Buri Resort
10794;Chaweng Regent Beach Resort
10795;Chaweng Resort
10796;Coral Bay Resort
10797;The Fair House Beach Resort & Hotel
10798;First Bungalow Beach Resort
10799;Impiana Resort Chaweng Noi Koh Samui
10801;InterContinental Samui Baan Taling Ngam Resort
10802;Samui Buri Beach Resort
10803;Muang Kulaypan Hotel
10805;Paradise Beach Resort by Variety Hotels
10806;Pinnacle Samui Resort
10809;Samui Bayview Resort & Spa
10811;Samui Laguna Resort
10813;Samui Palm Beach Resort
10814;Crystal Bay Yacht Club Beach Resort
10815;Santiburi Samui Beach Resort & Spa
10817;The Siam Residence Boutique Resort
10818;Imperial Boat House Beach Resort
10820;The Tongsai Bay Hotel
10821;White House Beach Resort and Spa
10822;Weekender Resort
10824;Pakasai Resort
10825;Aonang Villa Resort
10827;Golden Beach Resort
10828;Maritime Park & Spa Resort
10829;Krabi Resort
10833;Vogue Resort and Spa Ao Nang
10834;Phra Nang Inn by Vacation Village
10835;Rayavadee Hotel
10836;Southern Lanta Resort
10838;Imperial Mae Hong Son Resort
10839;Pullman Khon Kaen Raja Orchid Hotel
10840;Amari Ocean Hotel Pattaya
10842;Asia Pattaya Beach Hotel
10844;Botany Beach Resort
10846;Cholchan Pattaya Beach Resort
10848;Dusit Thani Hotel Pattaya
10849;Pullman Pattaya Hotel G
10850;Grand Jomtien Palace Hotel
10851;The Green Park Resort
10853;Jomtien Palm Beach Hotel And Resort
10857;AVANI Pattaya Resort & Spa
10859;Pinnacle Grand Jomtien Resort
10860;Royal Cliff Beach Hotel
10862;Siam Bayshore Resort Pattaya
10863;Sunbeam Hotel Pattaya
10864;Woodlands Hotel and  Resort
10865;Khaolak Laguna Resort
10867;Bay View Resort
10868;Holiday Inn Resort Phi Phi Island
10869;Phi Phi Island Cabana Hotel
10870;Phi Phi Island Village Beach Resort
10871;Phi Phi Natural Resort
10875;Amari Phuket
10877;Andaman Beach Suites Hotel
10878;Andaman Cannacia Resort & Spa
10880;Andaman Seaview Hotel Karon Beach
10883;Banthai Beach Resort & Spa
10884;Banyan Tree Phuket
10885;Cape Panwa Hotel
10886;Centara Villas Phuket Hotel
10889;Coconut Village Resort
10891;Coral Island Resort
10893;Diamond Cliff Resort And Spa
10894;Duangjitt Resort and Spa
10895;Dusit Thani Laguna Phuket Hotel
10898;Holiday Inn Resort Phuket
10899;Horizon Patong Beach Resort & Spa
10901;Kamala Beach Resort - A Sunprime Resort
10902;Movenpick Resort & Spa Karon Beach Phuket
10903;Kata Beach Resort
10904;Katathani Phuket Beach Resort
10907;Le Meridien Phuket Beach Resort
10908;The Nai Harn
10909;The Metropole Hotel Phuket
10911;Novotel Phuket Resort
10914;Patong Beach Hotel
10915;Patong Lodge Hotel
10916;Patong Merlin Hotel
10917;Patong Resort Hotel
10918;Peach Hill Resort
10919;Pearl Hotel
10921;Hilton Phuket Arcadia Resort And Spa
10922;Impiana Resort Patong
10923;Best Western Phuket Ocean Resort
10924;Phuket Orchid Resort
10925;Orchidacea Resort
10926;The Royal Paradise Hotel & Spa
10927;Royal Phuket City Hotel
10928;Amora Beach Resort
10930;Seaview Patong Hotel
10932;Thara Patong Beach Resort & Spa
10933;Thavorn Beach Village Resort & Spa Phuket
10934;Thavorn Palm Beach Resort Phuket
10935;Allamanda Laguna Phuket Serviced Apartments
10936;The Surin Phuket
10938;Tropica Bungalow Hotel
10939;Ao Prao Resort
10940;Novotel Rayong Rim Pae Resort
10941;Rayong Resort & Spa Retreat
10942;Koh Chang Resort And Spa
10943;International Hotel
10944;Saigon Can Tho Hotel
10945;Victoria Can Tho Resort
10947;Victoria Chau Doc Hotel
10948;Blue Water Dalat Hotel
10949;Dalat Palace Luxury Hotel & Golf Club
10950;Dalat Hotel Du Parc
10951;Bamboo Green Central Hotel
10953;Furama Resort Danang
10955;AVANI Hai Phong Harbour View
10960;Hanoi Daewoo Hotel
10961;Pullman Hanoi Hotel
10962;Hilton Hanoi Opera Hotel
10963;Hotel Nikko Hanoi
10964;Sofitel Legend Metropole Hanoi Hotel
10965;Melia Hanoi Hotel
10966;Pan Pacific Hanoi
10967;Sunway Hotel
10968;Asian Hotel
10969;Bong Sen Hotel Saigon
10970;Bong Sen Hotel Annex
10971;Caravelle Saigon Hotel
10972;Hotel Continental Saigon
10973;Empress Hotel
10974;Grand Hotel Saigon
10975;Hotel Equatorial Ho Chi Minh City
10976;Sofitel Saigon Plaza Hotel
10977;Huong Sen Hotel
10978;Royal Hotel Saigon
10979;Hotel Majestic Saigon
10981;New World Saigon Hotel
10982;Norfolk Hotel Saigon
10983;Eastin Grand Hotel Saigon
10984;Oscar Saigon Hotel
10985;Palace Hotel Saigon
10987;Liberty Hotel Saigon Parkview
10989;Rex Hotel Saigon
10990;Riverside Hotel Saigon
10991;Saigon Prince Hotel
10992;Saigon Star Hotel
10993;Vien Dong Hotel
10995;Hai Yen Hotel
10996;Hoi An Beach Resort
10997;Hoi An Historic Hotel
10998;Vinh Hung 2 City Hotel
10999;Century Riverside Hue Hotel
11001;Saigon Morin Hotel
11002;Huong Giang Hotel Resort & Spa
11004;Evason Ana Mandara Nha Trang Resort
11005;Nha Trang Lodge Hotel
11006;Tran - Vien Dong Hotel
11007;Yasaka Saigon Resort Hotel & Spa
11008;Bamboo Village Beach Resort
11010;Phan Thiet Ocean Dunes Resort
11012;Victoria Phan Thiet Beach Resort and Spa
11013;Saigon Phu Quoc Resort and Spa
11014;Victoria Sapa Resort & Spa
11015;Palace Hotel
11016;Petro House Hotel
11017;Rex Hotel Vung Tau
11018;Ambassadors Earl's Court Hotel
11019;Bayswater Inn Hotel
11023;Blakemore Hyde Park Hotel
11024;Brunel Hotel Paddington
11026;The Byron
11028;Hyatt Regency London - The Churchill Hotel
11037;Hilton London Euston Hotel
11039;Hilton London Green Park Hotel
11041;Hilton London Angel Islington
11042;Park Lane Mews Hotel
11044;Hilton London Olympia Hotel
11045;Crowne Plaza London Kensington
11049;InterContinental London Park Lane
11052;Kingsway Hall Hotel
11053;Grosvenor House, A JW Marriott Hotel
11058;DoubleTree by Hilton London Marble Arch
11062;Radisson Blu Edwardian Grafton Hotel
11067;Lancaster London Hotel
11070;The Savoy Hotel
11075;The Westbury, A Luxury Collection Hotel, Mayfair-London
11078;Apollo Opera Hotel
11079;Hotel Astoria - Astotel
11081;Hotel Atala Champs Elysees
11083;Axel Opera Hotel
11085;Bradford Elysees - Astotel
11087;Comfort Hotel Lamarck Paris 18
11088;Hotel Corona Opera
11091;Londres Et New York Hotel
11093;Mercure Tour Eiffel Grenelle Hotel
11095;Novotel Paris Centre Tour Eiffel Hotel
11096;Opera Cadet Hotel
11098;Opera Deauville Hotel
11099;Regina Hotel
11100;Richmond Opera Hotel
11104;Royal Hotel
11106;Royal Saint Honore Hotel
11107;Hotel Scribe Paris Opera by Sofitel
11109;Pullman Paris Centre-Bercy Hotel
11122;Wyndham Berlin Excelsior
11125;Best Western Hotel Kantstrasse Berlin
11128;Crowne Plaza Berlin City Centre
11129;Estrel Hotel
11130;Park Inn by Radisson Berlin Alexanderplatz
11131;Sheraton Berlin Grand Hotel Esplanade
11132;Hollywood Media Hotel Berlin
11135;Kempinski Hotel Bristol
11136;TRYP by Wyndham Berlin am KuÌ¥Damm
11138;Leonardo Hotel Berlin City West
11141;The Westin Grand Berlin
11145;The Westin Grand Frankfurt
11147;Favored Hotel Domicil
11148;Hotel Continental
11151;Savoy Hotel
11158;Mercure Residenz Frankfurt Messe Hotel
11162;Hotel National Frankfurt
11169;Steigenberger Frankfurter Hof
11194;Albani Roma Hotel
11195;Ambasciatori Palace Hotel
11197;Hotel Anglo Americano
11198;Hotel Bernini Bristol - Small Luxury Hotels of The World
11199;Hotel Beverly Hills Rome
11202;Hotel Caprice
11204;Hilton Garden Inn Rome Claridge
11205;Colonna Palace Hotel
11208;Best Western Hotel Globus
11209;Holiday Inn Rome - Eur Parco Dei Medici
11211;NH Roma Leonardo da Vinci
11214;Hotel Majestic Roma - The Leading Hotels Of The World
11220;Pyramid Hotel
11221;Baglioni Hotel Regina Ìê The Leading Hotels of the World
11223;Torino Hotel
11225;Hotel Veneto Palace
11226;Hotel Villa Glori
11230;Bauer Palazzo
11233;B4 Bellini Venezia
11235;Hotel Colombina
11236;Hotel Concordia
11237;Hotel Danieli a Luxury Collection Hotel Venice
11238;Hotel Giorgione
11239;Holiday Inn Venice Mestre Marghera
11240;Hotel Kette
11248;Russott Hotel
11249;Hotel Rialto
11250;Hotel San Cassiano - Residenza d'Epoca Ca' Favaretto
11253;Hotel Torino
11254;Hotel Trieste
11255;Albus Hotel Amsterdam City Centre
11256;Hotel Amsterdam De Roode Leeuw
